id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.30,2014-02-17 20:38:00.928,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-18 12:07:07.164,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-18 18:20:52.088,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-20 15:26:16.441,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-21 16:11:08.698,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-21 16:18:56.894,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-21 16:19:21.569,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-21 16:19:55.265,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-21 20:20:56.125,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 13:58:20.298,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 16:26:49.880,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 16:27:31.526,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 16:28:16.062,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 16:29:27.466,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 16:30:23.213,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 16:52:55.875,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 16:58:00.585,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 22:43:54.517,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-02-22 22:56:38.509,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-02-22 22:58:18.147,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-02-22 23:02:38.984,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-02-22 23:03:21.701,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-02-22 23:03:28.121,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 23:15:59.319,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 23:16:42.661,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-02-22 23:17:18.158,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 23:46:35.563,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-22 23:48:33.605,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-23 11:30:20.641,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-02-24 10:34:45.710,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-25 17:42:41.819,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-26 10:06:00.770,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-26 17:49:15.746,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-27 22:11:16.799,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-02-28 22:04:37.117,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-02 17:45:34.492,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-02 18:56:40.109,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-02 19:24:27.645,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-03 09:43:55.651,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-04 22:18:24.460,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-06 17:33:10.859,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-06 17:45:56.111,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-07 19:52:15.674,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-10 18:59:05.841,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-10 22:01:52.576,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-11 11:26:57.994,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-11 13:19:44.913,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-11 20:37:03.579,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-11 21:57:55.252,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-11 22:45:24.782,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-12 15:10:16.273,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-03-12 15:10:41.273,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-03-12 15:11:21.644,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-03-12 20:43:47.457,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-12 21:20:10.158,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-03-12 21:22:11.269,,,,,,,1.0,,,,,,,,,,,,
AS14.30,2014-03-12 21:50:16.302,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-14 12:59:20.710,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-17 16:50:08.720,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-18 20:22:19.812,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-18 21:26:23.045,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-18 22:21:18.974,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-18 22:28:53.424,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-18 22:30:36.364,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-19 15:32:13.815,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-19 15:33:01.845,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-19 20:40:20.401,,,,,,1.0,,,,,,,,,,,,,
AS14.30,2014-03-20 12:29:54.642,,,,,,,,,,,,,,149.974,,,,,
AS14.30,2014-03-20 12:32:24.907,,,,,,,,,,,,,,54.309,,,,,
AS14.30,2014-03-20 12:34:11.565,,,,,,,,,,,,,,5.02,,,,,
AS14.30,2014-03-20 12:34:11.569,,,,,17.1119999885559,,,,,,,,,,,,,,
AS14.30,2014-03-20 12:34:16.586,,,,,,,,4.014,,,,,,,,,,,
AS14.30,2014-03-20 12:34:20.607,,,,,,,,7.025,,,,,,,,,,,
AS14.30,2014-03-20 12:34:27.634,,,,,,,,1.042,,,,,,,,,,,
AS14.30,2014-03-20 12:45:06.851,,,,,,,,5.017,,,,,,,,,,,
AS14.30,2014-03-20 12:45:06.858,,,,,22.4570000171661,,,,,,,,,,,,,,
AS14.30,2014-03-20 12:45:11.869,,,,,,,,,,,6.021,,,,,,,,
AS14.30,2014-03-20 12:45:17.898,,,,,,,,,,,7.024,,,,,,,,
AS14.30,2014-03-20 12:45:24.924,,,,,,,,,,,4.388,,,,,,,,
AS14.30,2014-03-20 13:04:07.859,,,,,,,,,,,2.424,,,,,,,,
AS14.30,2014-03-20 13:04:07.871,,,,,2.41400003433228,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:05:19.471,,,,,,,,,,,3.018,,,,,,,,
AS14.30,2014-03-20 13:05:19.480,,,,,5.27699995040894,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:05:22.492,,,,,,,,,,,2.256,,,,,,,,
AS14.30,2014-03-20 13:05:41.145,,,,,5.23800015449524,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:05:41.147,,,,,,,,,,,3.021,,,,,,,,
AS14.30,2014-03-20 13:05:44.171,,,,,,,,,,,2.21,,,,,,,,
AS14.30,2014-03-20 13:09:02.285,,,,,,,,,,,5.047,,,,,,,,
AS14.30,2014-03-20 13:09:02.286,,,,,5.1800000667572,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:09:07.332,,,,,,,,,,,0.131,,,,,,,,
AS14.30,2014-03-20 13:11:55.770,,,,,,,,,,,3.011,,,,,,,,
AS14.30,2014-03-20 13:11:55.772,,,,,81.260999917984,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:11:58.782,,,,,,,,4.404,,,,,,,,,,,
AS14.30,2014-03-20 13:12:03.190,,,,,,,,,,,,,,,73.836,,,,
AS14.30,2014-03-20 13:13:24.615,,,,,12.5199999809265,,,,,,,,,,12.515,,,,
AS14.30,2014-03-20 13:13:53.871,,,,,,,,,,,,,,,15.777,,,,
AS14.30,2014-03-20 13:13:53.872,,,,,17.4670000076294,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:14:09.650,,,,,,,,1.684,,,,,,,,,,,
AS14.30,2014-03-20 13:20:23.714,,,,,5.14900016784668,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:20:23.716,,,,,,,,5.141,,,,,,,,,,,
AS14.30,2014-03-20 13:20:48.280,,,,,18.2110002040863,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:20:48.286,,,,,,,,3.012,,,,,,,,,,,
AS14.30,2014-03-20 13:20:51.302,,,,,,,,,14.144,,,,,,,,,,
AS14.30,2014-03-20 13:21:05.451,,,,,,,,1.027,,,,,,,,,,,
AS14.30,2014-03-20 13:24:39.164,,,,,4.18700003623962,,,4.173,,,,,,,,,,,
AS14.30,2014-03-20 13:24:49.151,,,,,,,,3.528,,,,,,,,,,,
AS14.30,2014-03-20 13:24:49.154,,,,,3.52900004386902,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:26:37.854,,,,,4.08899998664856,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:26:37.858,,,,,,,,4.08,,,,,,,,,,,
AS14.30,2014-03-20 13:26:41.947,,,,,,,,43.289,,,,,,,,,,,
AS14.30,2014-03-20 13:27:18.039,,,,,7.20199990272522,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:28:24.811,,,,,5.2279999256134,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:28:24.834,,,,,,,,5.2,,,,,,,,,,,
AS14.30,2014-03-20 13:47:05.433,,,,,5.47099995613098,,,,,,,,,,,,,,
AS14.30,2014-03-20 13:47:05.434,,,,,,,,5.468,,,,,,,,,,,
AS14.30,2014-03-20 13:50:15.256,,,,,5.09599995613098,,,5.095,,,,,,,,,,,
AS14.30,2014-03-20 14:27:25.913,,,,,,,,10.964,,,,,,,,,,,
AS14.30,2014-03-20 14:27:25.917,,,,,51.3139998912811,,,,,,,,,,,,,,
AS14.30,2014-03-20 14:27:36.884,,,,,,,,33.23,,,,,,,,,,,
AS14.30,2014-03-20 14:28:10.117,,,,,,,,,7.099,,,,,,,,,,
AS14.30,2014-03-20 14:32:41.871,,,,,6.14100003242493,,,,,,,,,,,,,,
AS14.30,2014-03-20 14:32:41.875,,,,,,,,,4.015,,,,,,,,,,
AS14.30,2014-03-20 14:32:45.904,,,,,,,,2.105,,,,,,,,,,,
AS14.30,2014-03-20 14:34:26.312,,,,,,,,5.094,,,,,,,,,,,
AS14.30,2014-03-20 14:34:26.313,,,,,5.09500002861023,,,,,,,,,,,,,,
AS14.30,2014-03-20 14:47:06.621,,,,,21.335000038147,,,5.026,,,,,,,,,,,
AS14.30,2014-03-20 14:47:11.648,,,,,,,,16.305,,,,,,,,,,,
AS14.30,2014-03-20 14:50:12.641,,,,,5.78999996185303,,,,,,,,,,,,,,
AS14.30,2014-03-20 14:50:12.645,,,,,,,,3.012,,,,,,,,,,,
AS14.30,2014-03-20 14:50:15.661,,,,,,,,2.764,,,,,,,,,,,
AS14.30,2014-03-20 14:59:12.137,,,,,,,,3.181,,,,,,,,,,,
AS14.30,2014-03-20 14:59:12.138,,,,,3.18899989128113,,,,,,,,,,,,,,
AS14.30,2014-03-20 14:59:41.486,,,,,54.760999917984,,,15.129,,,,,,,,,,,
AS14.30,2014-03-20 14:59:56.615,,,,,,,,,,,,,,4.201,,,,,
AS14.30,2014-03-20 15:00:00.000,8.0,1.0,2.0,,,,,,,,,,,,,,,,
AS14.30,2014-03-20 15:00:00.822,,,,,,,,10.032,,,,,,,,,,,
AS14.30,2014-03-20 15:00:10.859,,,,,,,,,,,,,,4.017,,,,,
AS14.30,2014-03-20 15:00:14.878,,,,,,,,,,,,,,,21.088,,,,
AS14.30,2014-03-20 15:00:35.973,,,,,,,,0.265,,,,,,,,,,,
AS14.30,2014-03-20 15:15:45.575,,,,,57.6289999485016,,,,,,,,,,,,,,
AS14.30,2014-03-20 15:15:45.582,,,,,,,,3.007,,,,,,,,,,,
AS14.30,2014-03-20 15:15:48.595,,,,,,,,,,,,,,17.118,,,,,
AS14.30,2014-03-20 15:16:05.720,,,,,,,,,37.476,,,,,,,,,,
AS14.30,2014-03-20 15:23:36.763,,,,,1.56599998474121,,,,,,,,,,,,,,
AS14.30,2014-03-20 15:23:36.773,,,,,,,,,1.554,,,,,,,,,,
AS14.30,2014-03-20 15:31:45.766,,,,,5.2279999256134,,,,5.223,,,,,,,,,,
AS14.30,2014-03-20 15:43:36.229,,,,,119.911000013351,,,,,,,,,,,,,,
AS14.30,2014-03-20 15:43:36.233,,,,,,,,,76.5,,,,,,,,,,
AS14.30,2014-03-20 15:44:52.736,,,,,,,,2.015,,,,,,,,,,,
