id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.33,2014-02-17 15:52:18.940,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 16:52:54.555,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 16:56:58.467,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 16:57:46.729,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 16:58:25.515,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 16:58:57.180,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 17:02:24.756,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 17:02:33.292,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 17:03:49.815,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 17:07:29.891,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 17:09:04.187,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 17:09:39.894,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-17 17:22:48.815,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-18 15:52:32.072,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-18 15:55:42.585,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-18 16:30:08.821,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-18 16:31:11.529,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-18 21:43:43.375,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-19 12:10:17.506,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-19 12:11:51.279,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-19 12:12:03.519,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-19 12:56:58.539,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-19 13:48:24.505,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-02-19 15:22:34.562,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-20 07:00:51.911,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-20 08:28:30.315,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-20 14:01:32.996,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-20 14:49:33.671,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-20 15:14:43.484,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-20 21:52:53.700,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-21 14:58:13.503,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-02-21 15:00:53.604,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-02-21 19:03:10.500,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-21 19:12:22.799,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-21 19:14:39.260,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-21 19:15:13.341,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-22 16:31:37.671,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-24 16:17:32.289,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-24 17:01:32.836,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-25 12:36:49.029,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-25 13:07:29.493,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-02-25 15:54:22.967,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-25 15:55:09.013,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-26 12:10:47.492,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-26 12:43:19.487,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-26 12:57:22.200,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-26 15:04:11.526,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 13:50:13.315,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 14:40:15.710,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 14:43:51.198,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 14:52:43.569,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 14:55:19.641,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 15:09:35.505,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 15:20:29.438,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 16:00:04.203,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 21:32:39.342,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 21:33:28.703,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-27 21:34:14.154,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-02-28 15:12:34.733,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-28 16:13:19.388,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-02-28 22:40:03.941,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-01 18:16:43.542,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-03-02 00:21:22.977,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-02 00:40:41.125,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-02 13:06:30.755,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-02 18:57:53.602,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-02 19:15:15.608,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-02 19:15:40.926,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-02 19:17:39.946,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-02 19:36:30.509,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-03 15:59:03.782,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-03 21:24:15.415,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-03 21:30:21.976,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-03 21:39:54.632,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-03 21:55:22.424,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 15:05:47.875,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 15:24:30.200,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 17:28:30.743,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 17:31:14.657,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 19:51:33.490,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 19:51:53.969,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-03-04 19:52:06.506,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 20:30:11.486,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 20:30:35.453,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 20:31:21.302,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-04 23:16:23.559,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 13:12:04.476,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 14:12:07.529,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 14:48:28.253,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 15:03:24.341,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-03-05 18:50:44.184,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 18:52:32.220,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 18:54:27.776,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 18:55:53.841,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 18:56:28.357,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-03-05 19:03:55.927,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-05 19:38:18.476,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-06 13:34:00.749,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-08 11:59:44.996,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-09 15:45:27.845,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-09 15:46:58.546,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-10 10:34:57.622,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-10 10:42:15.081,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-10 10:43:41.809,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-10 14:00:28.463,,,,,,,1.0,,,,,,,,,,,,
AS14.33,2014-03-10 15:51:27.234,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-11 07:16:01.428,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-11 07:31:42.313,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-11 16:16:09.884,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-11 21:21:53.243,,,,,,1.0,,,,,,,,,,,,,
AS14.33,2014-03-12 09:05:07.614,,,,,,1.0,,,,,,,,,,,,,
