id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.25,2014-02-17 11:50:46.069,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-17 12:11:06.621,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-17 15:07:46.082,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-17 16:46:33.993,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-18 20:19:08.901,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-18 20:29:09.559,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-19 14:07:05.035,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-19 14:08:05.842,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-19 16:26:22.157,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-19 16:55:35.976,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-19 17:55:17.901,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-19 17:56:25.115,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-21 19:27:44.898,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-21 22:57:08.424,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-21 22:57:57.371,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 11:08:58.601,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 11:10:54.832,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 11:11:15.983,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 12:27:12.042,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 12:36:02.223,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 12:49:40.992,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 14:50:19.661,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 14:56:53.667,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 15:13:38.628,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 15:14:46.947,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 15:18:44.739,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 15:32:22.522,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 15:39:39.329,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 16:04:25.003,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 17:37:40.694,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 19:39:57.792,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-24 19:40:37.417,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-25 10:41:14.269,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-25 11:58:21.874,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-25 11:58:37.673,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-25 12:10:37.696,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-25 12:14:20.015,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-25 22:39:47.421,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-26 09:10:17.299,,,,,,1.0,,,,,,,,,,,,,
AS14.25,2014-02-27 17:41:20.769,,,,,,1.0,,,,,,,,,,,,,
