id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.24,2014-04-09 10:47:41.782,,,,,,,1.0,,,,,,,,,,,,
AS14.24,2014-04-09 10:50:21.644,,,,,,,1.0,,,,,,,,,,,,
AS14.24,2014-04-09 16:49:48.345,,,,,,,1.0,,,,,,,,,,,,
AS14.24,2014-04-10 11:11:46.309,,,,,,,1.0,,,,,,,,,,,,
AS14.24,2014-04-10 18:04:10.578,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-10 18:04:45.545,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-10 18:05:21.467,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-10 18:06:17.609,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-10 18:23:27.450,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-10 18:24:05.813,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-10 18:24:36.548,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-10 22:21:27.989,,,,,,,1.0,,,,,,,,,,,,
AS14.24,2014-04-10 22:21:36.240,,,,,,,1.0,,,,,,,,,,,,
AS14.24,2014-04-11 13:30:19.625,,,,,,,1.0,,,,,,,,,,,,
AS14.24,2014-04-11 13:52:17.552,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-11 15:13:48.220,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-11 15:16:44.674,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-11 18:46:03.691,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-11 19:11:56.142,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-11 19:12:48.003,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-11 19:14:36.440,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-11 19:15:27.657,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-11 19:16:19.062,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-12 00:29:49.974,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-12 00:30:03.513,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-13 12:43:23.463,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-13 14:40:44.480,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-13 17:33:48.453,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-13 17:49:17.487,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-13 17:59:00.437,,,,,,1.0,,,,,,,,,,,,,
AS14.24,2014-04-14 16:13:05.829,,,,,,1.0,,,,,,,,,,,,,
