id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_level
AS14.06,2014-04-28,6.75,-0.25,0.5,0.1723244348244348,67.47472165786112,,,12.56575,45.18768478260869,6.260230337078651,,,15.741500000000002,7.30725,49.18303125,,,,,medium
AS14.06,2014-04-29,7.25,0.0,1.0,0.1751971158833905,89.79212632430223,1.0,,118.65658333333334,50.287928571428566,11.50035359116022,,,0.044,10.07325,123.44655555555556,,,,,medium
AS14.06,2014-04-30,6.8,-0.6,0.6,0.1088842775157705,88.13628570644221,1.0,,65.73425,39.70442105263158,12.080778894472362,,,30.72233333333333,8.5034,66.87620833333334,63.787,,,,medium
AS14.06,2014-05-01,8.0,0.0,1.0,0.3267268445839875,68.27800000210603,1.0,,18.1634375,36.93193548387097,15.966771428571429,,,11.035,8.638200000000001,120.6588,34.581375,,,,medium
AS14.06,2014-05-02,7.2,-0.796,1.0,0.1852636534839924,145.53006379147794,1.0,,76.33191666666666,50.04386274509804,3.87638,,,,7.471999999999999,158.2965882352941,43.8955,,,7.101,medium
AS14.06,2014-05-03,6.25,-0.75,0.0,0.2202587145969499,43.83709090406246,,,2.0045,34.31403448275862,3.5571060606060607,,,123.711,12.647833333333333,49.4587,,,,,medium
AS14.06,2014-05-04,7.6,-0.8,0.8,0.1670905571530938,82.6223616904401,,,30.50208333333333,39.324425000000005,2.868452631578948,,,,22.571166666666667,130.07054545454545,4.015,46.99850000000001,,,medium
AS14.06,2014-05-05,7.0,-0.6666666666666666,0.6666666666666666,0.082037037037037,87.15775409682851,,,4.8448,39.64079032258065,5.991403225806452,,,,7.86225,95.36438095238096,56.464,,,,medium
AS14.06,2014-05-06,,,,0.1271553065670712,114.48954928089196,1.0,,25.0912,58.74389024390244,6.793639534883721,,,13.597874999999998,,71.04484090909091,40.743,,,,low
AS14.06,2014-05-07,6.75,-0.5,0.25,0.1173852329024742,87.6397075563107,1.0,1.0,65.54071428571429,48.38952325581395,10.188839805825245,,,93.647,39.014125,67.553625,24.233,,,8.026,medium
AS14.06,2014-05-08,7.0,-1.0,1.0,0.0,,,,,151.73149999999998,7.466,,,,,63.596,,,,,medium
AS14.07,2014-03-17,,,,,,,1.0,,,,,,,,,,,,,low
AS14.07,2014-03-18,,,,,591.697000026703,1.0,,11.0927,55.24239130434783,298.5434,,,,28.683166666666665,110.493,,59.391,,,low
AS14.07,2014-03-19,6.8,-1.0,1.4,,69.85961818984056,,1.0,14.322539682539682,33.05614795918368,195.9136666666667,,,,15.145333333333332,156.94333333333333,29.1914,28.35111111111111,,,medium
AS14.07,2014-03-20,5.25,-0.75,-0.25,,97.626254547726,,1.0,19.65288157894737,46.57875675675675,225.8926,,,,12.49042857142857,63.87729411764706,,,,,low
AS14.07,2014-03-21,7.0,0.3333333333333333,1.0,,193.01218279715508,,,14.96535,30.31673846153846,130.52083333333334,,,,11.2845,92.9798,54.868,,31.218,,medium
AS14.07,2014-03-22,6.0,-0.4,0.0,,81.62830370797055,,,15.005485714285715,38.89967272727273,309.7326666666667,,,,71.54400000000001,116.87118181818182,307.123,114.432,,,low
AS14.07,2014-03-23,7.75,0.0,1.5,,35.798729813726325,,,20.64078787878788,23.68440307692308,105.466,,,,28.33375,51.10233333333333,,,,,medium
AS14.07,2014-03-24,8.0,0.5,1.0,,32.4538529325934,1.0,1.0,19.365986666666668,17.907654970760234,102.671,,,,94.3225,106.759,58.215,,,,medium
AS14.07,2014-03-25,7.666666666666667,-0.5,1.3333333333333333,0.1343449018025289,62.27088556242221,1.0,,13.416940476190476,33.41654464285714,165.83566666666667,,,,107.2475,186.931375,65.467,,,,medium
AS14.07,2014-03-26,6.6,0.2,0.6,0.1032937312856176,62.94213698661493,1.0,1.0,24.303571428571427,29.647546052631576,424.7723333333333,,,,20.7838,83.861875,101.8705,,,,medium
AS14.07,2014-03-27,6.8,0.2,0.4,0.089700247915258,74.68291537761688,1.0,1.0,19.45115,34.44497857142857,261.867,,,,12.0556,150.11286666666666,25.884,,,,medium
AS14.07,2014-03-28,8.25,0.25,1.5,0.0980998424889587,150.97722094835237,1.0,,19.52446323529412,37.75126771653543,135.163375,,,,57.942,159.85208333333333,49.776384615384615,43.58185714285714,14.226,,high
AS14.07,2014-03-29,7.0,0.2,1.0,0.0418758535518426,165.23009374737742,,1.0,24.207527777777777,34.51630357142857,297.7835,,,,25.236666666666668,82.2275,102.584,,,,medium
AS14.07,2014-03-30,6.2,0.2,0.0,0.0625734602553756,114.99726315862254,1.0,1.0,20.7405,43.05940625,202.36066666666667,,,,14.2048,114.62545454545456,26.605,,,,medium
AS14.07,2014-03-31,4.333333333333333,-1.0,0.0,0.0513660767337238,158.88489156746002,1.0,1.0,16.501485148514853,73.27832352941176,421.6012222222223,,,,12.04175,210.4220909090909,69.28533333333333,,,,low
AS14.07,2014-04-01,6.6,-1.0,0.8,0.0807622580241118,90.18220858486156,1.0,1.0,13.018886597938144,38.570567708333336,396.3538333333333,,,,11.0764,106.3995,,,,,medium
AS14.07,2014-04-02,5.5,-1.25,0.25,0.1561874532182019,113.93132477336458,1.0,1.0,21.174621621621625,38.35812727272727,430.94,,,,26.25075,105.1892222222222,237.155,,,,low
AS14.07,2014-04-03,6.2,-0.4,0.2,0.0902634767947734,97.2656626529004,1.0,,11.84878651685393,41.96599009900991,646.3136666666667,,,,9.0732,88.45112499999999,88.45633333333335,,,,medium
AS14.07,2014-04-04,6.5,-0.75,0.0,0.049630376344086,81.49251220865942,1.0,1.0,10.867397435897434,37.5120606060606,139.57233333333332,,,,25.727111111111117,164.08075000000002,51.17,150.612,363.429,,medium
AS14.07,2014-04-05,6.0,0.0,0.6666666666666666,0.2313065813088305,80.25802984522353,1.0,1.0,16.261532786885244,24.171122807017543,73.729,,,,39.766666666666666,103.26508333333334,49.766,,,,low
AS14.07,2014-04-06,6.75,-0.75,1.0,0.0563157634848811,107.83952113944042,1.0,1.0,12.435295774647887,36.60586842105263,343.5994285714286,,,,27.54125,114.02114285714286,,,1.002,,medium
AS14.07,2014-04-07,5.4,-0.6,0.2,0.0805241620390383,196.00016278444343,,1.0,21.506615384615387,41.108659259259255,568.606,,,,33.34357142857143,285.83149999999995,,,,,low
AS14.07,2014-04-08,6.8,-0.4,0.6,0.07680102095483,92.6344380900973,1.0,,10.524914634146342,50.06850694444445,72.78572727272727,,,,25.44442857142857,88.97083333333335,,37.7240909090909,,,medium
AS14.07,2014-04-09,6.4,-1.0,0.6,0.0707902001380262,165.43844577490566,1.0,1.0,12.361731343283582,27.963289156626505,296.92325,,,,19.31116666666667,45.57757142857143,,,6.038,,medium
AS14.07,2014-04-10,6.2,0.4,0.0,0.0989583333333333,90.52146775491786,1.0,1.0,10.82845205479452,25.765148936170213,933.4035,,,,8.229800000000001,241.43814285714285,22.179,,,,medium
AS14.07,2014-04-11,3.5,0.5,-1.0,0.0686828898225957,63.86302860123767,,1.0,8.89595652173913,26.60907407407408,,,,,13.370333333333337,45.2425,25.5401,,,,low
AS14.07,2014-04-12,6.4,-0.06,0.8,0.1531338017300584,197.32568000475567,1.0,1.0,13.288226890756302,51.55586538461539,455.2761666666667,,,,44.28575,131.26216666666667,59.802,72.282,,,medium
AS14.07,2014-04-13,6.5,-0.25,1.0,0.0163194444444444,76.71746228326049,1.0,,11.752516129032257,25.519946902654866,222.04914285714287,,,,8.4438,126.87554545454546,,,,,medium
AS14.07,2014-04-14,6.2,-0.2,0.4,0.0333537581699346,74.19960000331592,1.0,1.0,15.394946428571428,30.49188571428571,491.4905,,,,15.259333333333332,78.84425,,,,,medium
AS14.07,2014-04-15,6.0,-0.75,0.5,0.0196233378043152,143.05919671840354,,,11.4907,65.36383333333333,176.67214285714286,,,,18.11925,209.23014285714285,,,,,low
AS14.07,2014-04-16,4.75,-1.25,0.0,0.1059560203611006,61.66684246716433,1.0,1.0,16.131636363636364,46.14098412698413,,,,,40.4782,126.941375,33.254,22.088,,,low
AS14.07,2014-04-17,3.8,-1.2,-0.4,0.1180908662900188,109.99181689678775,1.0,,22.181392857142857,45.00627586206896,822.8045,,,,12.537833333333332,120.39875,,,,,low
AS14.07,2014-04-18,5.2,-1.0,-0.4,0.0472701149425287,262.6616400146485,1.0,1.0,37.77520833333333,86.73219512195122,1009.281,,,,17.858875,161.09025,,,,,low
AS14.07,2014-04-19,7.0,0.25,0.75,0.0031254706183548,53.97355264738987,,,16.84684615384615,21.68642,138.522,,,,23.686,64.124,,,,,medium
AS14.07,2014-04-20,3.0,-2.0,-1.0,0.0868055555555555,372.9457222753099,,,5.535777777777778,61.230029411764704,14.091,,,,10.042,212.53825,,28.115666666666662,,,low
AS14.07,2014-04-21,6.6,-0.4,0.8,0.0617854683195591,156.24849150140415,,,13.801025974025976,59.93694565217391,413.20616666666666,,,,16.218333333333334,97.46603703703704,244.99733333333333,38.7365,,,medium
AS14.07,2014-04-22,6.0,-0.2,0.4,0.0909901819923371,116.50514284931889,,1.0,21.06932,51.50932075471698,1650.744,,,,20.056833333333334,16.924285714285713,,,,,low
AS14.07,2014-04-23,6.0,-0.6666666666666666,0.0,0.0753735365199268,157.10185333569848,1.0,,12.658034782608697,62.282744,98.756,,,,25.278166666666664,139.9264,81.312,412.628,,,low
AS14.07,2014-04-24,5.6,-0.6,0.4,0.157986111111111,51.1876612863233,1.0,1.0,9.116061224489796,53.11659701492537,,,,,20.849125,42.9442,,,1.003,,low
AS14.07,2014-04-25,3.333333333333333,0.3333333333333333,-0.6666666666666666,0.0760416666666666,73.56395946322259,1.0,,12.586954545454544,37.519963636363634,692.2,,,,8.716,144.61716666666666,,,,,low
AS14.07,2014-04-26,5.4,-0.4,-0.2,0.0189157390698018,177.52765120461947,,,19.97861363636364,85.81269642857144,108.74,,,,31.45657142857143,72.24523076923077,,204.887,,,low
AS14.07,2014-04-27,6.0,-0.6,0.4,0.0134077528240234,113.74831709338392,1.0,1.0,12.076857142857142,51.141,147.25533333333337,,,,35.9406,261.8928571428572,,53.51,,,low
AS14.07,2014-04-28,6.75,0.25,0.75,0.0944896708683473,68.04162086920715,1.0,1.0,13.988045081967211,34.6179383886256,108.60227272727272,,,,37.01922222222222,60.745407407407406,1.004,23.914666666666665,2.4033333333333333,,medium
AS14.07,2014-04-29,5.0,-2.0,0.0,0.1346382476724498,65.19129412080727,1.0,1.0,15.364785714285714,48.57368503937008,310.6083333333333,,14.065,,7.1003333333333325,58.1446,,61.620666666666665,,,low
AS14.07,2014-04-30,5.0,-2.0,0.5,0.0241479188161226,75.76471579953251,,,23.60136893203884,71.18409655172414,359.22425,,,,415.4675,69.806,,41.3824,,,low
AS14.07,2014-05-01,5.0,-1.6666666666666667,-0.3333333333333333,0.1035845268365024,151.14050002230533,,,11.582414634146344,77.5701320754717,144.158,,,,10.73,116.71728571428572,,49.2575,,,low
AS14.07,2014-05-02,6.2,-0.6,0.6,0.0591046422012331,91.71010767863356,,,42.69760869565217,90.96177611940298,166.687,,,,71.17316666666666,69.02108333333334,,56.0475,,,medium
AS14.07,2014-05-03,5.666666666666667,-0.6666666666666666,0.0,0.0756944444444444,74.90874998768172,1.0,,10.742814814814814,14.70535,151.789,,,,9.34375,109.0,,,,,low
AS14.07,2014-05-04,8.0,-1.0,1.0,0.0822916666666667,110.08585002422328,,,18.256310344827583,98.1866818181818,51.12933333333333,,,,9.085,50.315,,,,,medium
AS14.07,2014-05-05,5.5,-1.5,0.5,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-17,,,,,,,1.0,,,,,,,,,,,,,low
AS14.08,2014-02-18,,,,,,,1.0,,,,,,,,,,,,,low
AS14.08,2014-02-19,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-20,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-21,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-22,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-23,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-24,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-25,,,,,,1.0,,,,,,,,,,,,,,low
AS14.08,2014-02-26,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-27,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-02-28,,,,,,,1.0,,,,,,,,,,,,,low
AS14.08,2014-03-01,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-03-02,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-03-03,,,,,,,1.0,,,,,,,,,,,,,low
AS14.08,2014-03-04,,,,,,,,,,,,,,,,,,,,low
AS14.08,2014-03-05,6.333333333333333,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,medium
AS14.08,2014-03-06,7.2,-0.6,0.6,,,,1.0,,,,,,,,,,,,,medium
AS14.08,2014-03-07,7.4,0.6,1.2,,,,1.0,,,,,,,,,,,,,medium
AS14.08,2014-03-08,7.0,0.0,1.0,,,,,,,,,,,,,,,,,medium
AS14.08,2014-03-09,7.2,-1.0,1.2,,,,,,,,,,,,,,,,,medium
AS14.08,2014-03-10,6.8,-1.0,0.6,,,,1.0,,,,,,,,,,,,,medium
AS14.08,2014-03-11,6.6,0.4,0.4,,,,1.0,,,,,,,,,,,,,medium
AS14.08,2014-03-12,7.0,0.6,1.0,,,,,,,,,,,,,,,,,medium
AS14.08,2014-03-13,6.6,0.0,0.6,,55.06653335889176,,1.0,14.101,47.864666666666665,,,,,26.106875,33.49183333333334,,,13.062,,medium
AS14.08,2014-03-14,7.4,-0.2,1.2,,71.8591915039306,,1.0,20.43906896551724,15.31076,,,,,8.4516,30.768107142857144,116.12227272727272,25.749571428571425,6.703,,medium
AS14.08,2014-03-15,6.4,-0.6,0.6,,63.20063159340314,,1.0,6.8456,16.617565217391306,38.795,,,17.086,11.954166666666666,36.3555,,,,,medium
AS14.08,2014-03-16,7.0,-1.25,1.25,,152.50643749535087,,,29.846,103.14482352941177,,,,,7.034375,46.9405,,,11.119,,medium
AS14.08,2014-03-17,5.4,0.0,0.2,0.0055555555555555,50.6674642903464,,,4.041714285714286,205.822,,,,,6.839499999999999,498.1381428571429,,,,,low
AS14.08,2014-03-18,6.4,-0.2,0.6,0.0284913617819378,59.91681816361166,,,2.96,28.675840000000004,47.59666666666667,,,,6.733857142857143,25.2148125,,,,,medium
AS14.08,2014-03-19,7.0,-0.2,1.0,0.0630171632209882,55.377575729832486,1.0,,4.983700000000001,30.657878787878783,6.61775,,,,8.04525,72.80411111111111,,,9.098,,medium
AS14.08,2014-03-20,6.4,-0.2,0.8,0.0575238776758922,40.61296294353627,,1.0,442.0800909090909,16.43764705882353,,,,,6.8585714285714285,51.48661538461538,,,,,medium
AS14.08,2014-03-21,6.6,-0.4,0.6,0.0089423023646526,46.85122950350652,,1.0,17.988666666666667,47.64269230769231,,,,,7.454428571428571,24.66325,,,16.105333333333334,,medium
AS14.08,2014-03-22,6.4,-0.4,0.8,0.0222314544523495,41.26638096854799,,,3.519,173.16088,,,,,6.165285714285714,37.72975,89.938,,16.075,,medium
AS14.08,2014-03-23,7.2,-0.2,0.8,0.0421848253883105,36.17318421915958,1.0,,5.0705294117647055,23.2698125,,,,,406.5138,73.31522727272727,40.405125,,20.61275,,medium
AS14.08,2014-03-24,6.8,-0.8,1.0,0.0463079127626616,59.63615150885151,,,2.4045,17.641363636363636,,,,,7.431857142857142,44.74242105263158,,,5.531499999999999,,medium
AS14.08,2014-03-25,7.2,-0.6,1.0,0.0168976618425147,27.9339615381681,,1.0,18.401,97.99706666666664,44.56,,,,5.867000000000001,25.96064705882353,,,,,medium
AS14.08,2014-03-26,6.5,-0.25,0.5,0.0895013931186418,37.1112449169159,,1.0,11.40848275862069,16.574277777777777,112.399,,,161.499,7.662999999999999,29.548142857142857,,,11.029,,medium
AS14.08,2014-03-27,6.333333333333333,0.0,0.5,0.0870115013606352,62.082050007581735,,1.0,5.3410416666666665,48.21434146341464,,,,,8.141,93.2613913043478,,358.674,12.025,,medium
AS14.08,2014-03-28,6.25,-0.25,0.5,0.0165597620461136,33.390655176392926,1.0,1.0,21.958105263157893,20.40970212765957,,,,,7.432571428571428,30.71308695652174,,16.7534,,,medium
AS14.08,2014-03-29,7.166666666666667,-0.1666666666666666,1.0,0.024944120627437,49.65954169631,,1.0,7.799166666666667,22.340333333333334,16.22225,,,,6.799444444444444,34.26930769230769,,,,,medium
AS14.08,2014-03-30,6.8,0.0,0.6,0.0784470781932718,38.994649946689606,,,4.963,9.121458333333331,,,,,7.1803333333333335,50.6555,,,,,medium
AS14.08,2014-03-31,7.6,0.0,1.2,0.0789346518177163,41.76352499127387,,,3.048,21.58461403508772,6.728000000000001,,,,8.444333333333333,20.79190909090909,,,14.035,,medium
AS14.08,2014-04-01,7.2,-1.0,1.0,0.0623538545853123,64.82559376955035,,,3.525625,39.59975609756097,11.513125,,,,6.643222222222223,64.95446666666666,,,3.005,,medium
AS14.08,2014-04-02,6.6,-0.4,0.8,0.0082895473593854,40.988823568119706,,,16.932,90.4921,19.154,,,,5.748222222222222,18.926,,,20.146,,medium
AS14.08,2014-04-03,7.0,0.0,1.3333333333333333,0.0787678856372969,42.35250744534964,,,3.6467,29.93558227848101,,,,,7.143866666666667,28.105777777777774,,,16.859,,medium
AS14.08,2014-04-04,7.5,0.25,1.25,0.0311239725872736,37.22082355443171,1.0,,11.2198,39.24872727272727,,,,,5.745833333333334,58.69482142857142,,,9.065,,medium
AS14.08,2014-04-05,7.4,0.2,1.2,0.1284141414141414,59.84303448118014,,,2.16,29.74409375,76.908,,,,6.666,30.167666666666666,,,8.5285,,medium
AS14.08,2014-04-06,7.6,-0.196,1.164,0.0072802352888045,68.2109473880969,,,17.27625,17.471684210526316,5.516,,,,6.8792,29.600944444444444,,,11.055,,medium
AS14.08,2014-04-07,7.0,0.0,1.0,0.1024731337951504,58.44807892724087,1.0,1.0,10.750058823529413,41.02186206896552,122.79866666666668,,,,5.344615384615385,28.374681818181816,,7.028,,,medium
AS14.08,2014-04-08,6.5,-0.25,0.5,0.0581482922279691,38.85586365063984,,,3.0847272727272728,23.466776119402983,46.5835,,,,7.08175,25.688809523809525,,,15.5985,,medium
AS14.08,2014-04-09,6.25,0.25,0.5,0.0403662659654395,70.71764706864076,,,12.518222222222224,49.17061111111112,,,,,722.7522,117.10358823529413,,,6.016,,medium
AS14.08,2014-04-10,7.6,1.2,1.4,0.2065732627427378,58.143399998346965,,,4.752947368421053,41.0615974025974,230.726,,,,16.5062,15.950418181818184,,,15.861,,medium
AS14.08,2014-04-11,7.6,0.6,1.0,0.0741355491619203,39.54802501797677,1.0,,3.2465,14.604774193548389,16.0735,,,,4.8116,31.94583870967742,,,3.01,,medium
AS14.08,2014-04-12,7.0,0.0,0.8,0.0250274391551291,33.3507826120957,,,,127.49046666666663,,,,,10.8724,37.1045,,,,,medium
AS14.08,2014-04-13,7.6,0.0,1.2,0.004827095791619,59.39885715075903,,,2.715666666666667,18.811514285714285,73.85433333333334,,,,17.062142857142856,119.75916666666669,,,5.043,,medium
AS14.08,2014-04-14,6.6,0.2,0.6,0.0649030865558514,59.07027587808415,,,3.423692307692308,40.244375,81.273,,,45.241,10.169583333333334,37.38926666666666,,,7.84825,,medium
AS14.08,2014-04-15,6.4,-0.8,0.6,0.034090909090909,95.43872724879878,,,18.461529411764705,73.83710714285714,36.189,,,,7.740142857142857,41.86570588235294,,,,,medium
AS14.08,2014-04-16,6.6,-0.6,0.8,0.0685973564143854,52.25039392529111,,,5.822952380952381,30.478892857142856,11.229,,,48.299,6.4755714285714285,35.03235294117648,,,6.678,,medium
AS14.08,2014-04-17,6.2,-1.0,0.8,0.0971815674258687,72.43126665221317,,,7.4287333333333345,19.18647169811321,36.17925,,,,23.612375,24.150892857142857,185.81116666666665,,3.038,,medium
AS14.08,2014-04-18,6.0,-0.4,0.6,0.0490419861447403,42.57309088923713,,,2.2342500000000003,10.472529411764706,,,,,8.474,48.49392857142857,,,,,low
AS14.08,2014-04-19,7.8,1.4,1.2,0.0390028943861402,84.11889281443202,,,14.102695652173914,42.0103,29.521666666666665,,,,5.866625,47.4878695652174,,22.302,7.023,,medium
AS14.08,2014-04-20,6.4,-1.2,0.8,0.0048993447953894,62.742238078798586,,,286.479875,8.5042,43.38550000000001,,,,7.274600000000001,245.19708333333327,,17.156,15.074,,medium
AS14.08,2014-04-21,6.4,-1.0,0.6,0.0292949596667519,90.2649565054023,,,6.9324615384615385,46.17,437.264,,,5.032,6.2616,29.214322580645163,,,6.026,,medium
AS14.08,2014-04-22,6.0,-0.6,0.4,0.0773999430387924,58.68467740858753,,,13.6865,25.65522580645161,21.094,,,,6.714,40.15490476190476,,,,,low
AS14.08,2014-04-23,5.6,0.0,0.4,0.1249760272490379,33.07500000710182,,,12.825333333333331,19.349703703703703,,,,,7.300571428571429,25.64258823529412,,,,,low
AS14.08,2014-04-24,6.666666666666667,0.3333333333333333,1.0,0.1280059119507768,53.11427025537235,,,3.783714285714286,27.623195652173912,27.632,,,,49.76127272727273,46.214333333333336,,,,,medium
AS14.08,2014-04-25,6.333333333333333,0.0,0.8333333333333334,0.0283210125448028,95.46938098044627,,,7.691416666666666,369.6935,,,,163.344,8.6175,40.643600000000006,,,,,medium
AS14.08,2014-04-26,6.0,-0.5,0.25,0.0471788194444444,36.981263185802256,,,18.430666666666664,19.5715,,,,,5.831799999999999,33.946285714285715,,,,,low
AS14.08,2014-04-27,6.0,-0.8333333333333334,0.6666666666666666,0.0054298371647509,185.69900000095367,,1.0,14.317571428571428,50.33735714285714,835.74,,,,8.5445,58.39091666666667,,,,,low
AS14.08,2014-04-28,5.8,-0.8,0.6,0.0222524154589372,48.04211113187999,,,21.32583333333333,8.767357142857144,109.162,,,,7.571833333333333,46.1776,,,,,low
AS14.08,2014-04-29,5.75,-0.25,0.25,0.0309961484593837,65.33670967625032,,,3.073571428571429,26.299068181818186,37.136,,,,9.84375,57.85049999999999,,,,,low
AS14.08,2014-04-30,6.666666666666667,-0.5,1.0,0.034825039929765,159.96003994941682,,,4.309,102.98087096774194,50.6385,,,,7.6628,29.06105555555556,,,,,medium
AS14.08,2014-05-01,7.0,0.4,0.8,0.0373140985529644,202.17762964743144,,,16.118,367.89714814814806,625.2913333333333,,,,9.507666666666667,44.2897,,,101.276,,medium
AS14.08,2014-05-02,7.2,-0.4,1.0,0.1817380077030812,46.87813336054483,,,4.9703333333333335,7.89805,29.418,,,,9.148,39.68127272727273,,,3.172,,medium
AS14.08,2014-05-03,7.4,0.4,1.0,0.2218137298647595,44.16289999485014,,,7.246833333333334,47.23107142857143,,,,,6.104499999999999,36.430416666666666,,6.071,11.0535,,medium
AS14.08,2014-05-04,6.8,-0.2,1.0,0.0432776127692456,57.902382366797504,1.0,,9.001777777777779,15.60016,,,,,8.5835,61.94645454545455,,103.919,,,medium
AS14.08,2014-05-05,6.666666666666667,-1.0,1.0,0.0026041666666666,43.969166636466944,,,,7.316800000000001,,,,,5.55375,51.1205,,,,,medium
AS14.09,2014-02-17,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-02-18,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-02-19,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-02-20,,,,,,,,,,,,,,,,,,,,low
AS14.09,2014-02-21,,,,,,,,,,,,,,,,,,,,low
AS14.09,2014-02-22,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-02-23,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-02-24,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-02-25,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.09,2014-02-26,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-02-27,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-02-28,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.09,2014-03-01,,,,,,,1.0,,,,,,,,,,,,,low
AS14.09,2014-03-02,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-03-03,,,,,,,,,,,,,,,,,,,,low
AS14.09,2014-03-04,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-03-05,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.09,2014-03-06,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-03-07,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.09,2014-03-08,,,,,,,1.0,,,,,,,,,,,,,low
AS14.09,2014-03-09,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.09,2014-03-10,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-03-11,,,,,,,,,,,,,,,,,,,,low
AS14.09,2014-03-12,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.09,2014-03-13,,,,,,,,,,,,,,,,,,,,low
AS14.09,2014-03-14,,,,,,,,,,,,,,,,,,,,low
AS14.09,2014-03-15,,,,,,,,,,,,,,,,,,,,low
AS14.09,2014-03-16,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-03-17,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-03-18,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-03-19,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.09,2014-03-20,,,,,,1.0,,,,,,,,,,,,,,low
AS14.09,2014-03-21,7.0,0.0,1.0,,73.36180485167152,1.0,1.0,7.32675,39.38970967741936,17.651902439024393,,,2.113,36.15133333333333,,,,1.0099999999999998,,medium
AS14.09,2014-03-22,7.0,0.0,0.6666666666666666,0.0628472222222222,52.87911236687992,,,21.294285714285717,41.3393076923077,28.613447204968946,,,4.436333333333333,18.378875,61.284000000000006,64.43900000000001,,1.003,3.02,medium
AS14.09,2014-03-23,6.75,0.75,0.25,0.0333333333333333,96.76054053693208,,1.0,15.75021052631579,39.8471625,201.89688202247189,,,,11.399833333333332,18.333,38.7176,,1.018,,medium
AS14.09,2014-03-24,7.25,0.5,0.5,0.0791666666666666,55.42041122133486,,,8.608285714285715,36.6488488372093,6.066676136363636,10.8984,,2.0455,13.938833333333337,50.17527777777778,20.87908333333333,29.518363636363635,6.888999999999999,,medium
AS14.09,2014-03-25,6.2,0.4,-0.2,0.0256944444444444,71.40785149772567,1.0,,23.401571428571422,24.17235,19.25284541062802,21.224,,5.128,12.063333333333333,20.49983333333333,32.474,,1.0053333333333334,17.433,medium
AS14.09,2014-03-26,7.75,0.5,0.75,0.0863155761862658,111.06528571673806,1.0,1.0,34.7465,25.951396551724137,19.279727272727275,61.349,,1.004,11.72825,28.98609090909091,,,18.99975,,medium
AS14.09,2014-03-27,7.8,-0.4,0.8,0.0270833333333333,65.14721873402596,1.0,,30.083142857142857,30.40969230769231,20.85470085470085,,,,16.103666666666665,83.60283333333332,1.01,22.4956,,14.396,medium
AS14.09,2014-03-28,8.25,-0.25,1.0,0.0797784391534391,132.4997974920877,1.0,,25.49855,36.69391666666667,33.12857647058824,28.0355,,2.032,35.12828571428572,36.714875,54.65383333333333,5.730666666666667,17.743000000000002,,high
AS14.09,2014-03-29,8.0,-0.4,1.0,0.0822916666666666,81.70627172874369,1.0,,22.7456,35.13356565656566,16.157045918367345,,,,12.7778,62.949000000000005,39.4255,,1.621,,medium
AS14.09,2014-03-30,7.75,-1.0,1.0,0.1119565217391304,77.40438391906875,1.0,1.0,106.46253846153846,44.221784810126586,14.575954128440369,21.601,,,10.45375,44.71754545454546,,,1.3536666666666666,16.89,medium
