id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call_0.0,call_1.0,sms_0.0,sms_1.0
AS14.01,2014-02-17,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-02-18,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-02-19,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,False,True
AS14.01,2014-02-20,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,False,True
AS14.01,2014-02-21,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,False,True
AS14.01,2014-02-22,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,False,True
AS14.01,2014-02-23,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,True,False
AS14.01,2014-02-24,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,True,False
AS14.01,2014-02-25,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-02-26,0.125,0.4878048780487806,0.75,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,False,True
AS14.01,2014-02-27,0.16666666666666652,0.6097560975609757,0.3333333333333333,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,True,False
AS14.01,2014-02-28,0.14583333333333304,0.5487804878048781,0.5416666666666666,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-03-01,0.14583333333333304,0.5487804878048781,0.5416666666666666,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,False,True
AS14.01,2014-03-02,0.14583333333333304,0.5487804878048781,0.5416666666666666,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,True,False
AS14.01,2014-03-03,0.16666666666666652,0.6097560975609757,0.3333333333333333,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-03-04,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,True,False
AS14.01,2014-03-05,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-03-06,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-03-07,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-03-08,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,True,False
AS14.01,2014-03-09,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,True,False,True,False
AS14.01,2014-03-10,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-03-11,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,True,False
AS14.01,2014-03-12,0.5328014184397163,0.4926483307386266,0.7039007092198583,0.36073170150437506,0.3082429546294509,0.07180605036502506,0.23351328828409387,0.23547485326674478,0.20948863408214244,0.42490151226605255,0.34470460209669496,0.1116301536863572,0.09506411016637849,0.24992651823670622,0.6006994844338688,0.18831505767012505,0.0,False,True,False,True
