id,time,appCat.social
AS14.06,2014-04-24 08:10:28.716,85.683
AS14.06,2014-04-24 10:39:12.188,8.021
AS14.06,2014-04-24 11:11:39.857,20.12
AS14.06,2014-04-24 11:12:11.072,14.098
AS14.06,2014-04-24 11:12:26.187,18.67
AS14.06,2014-04-24 11:12:46.915,56.763
AS14.06,2014-04-24 11:32:33.890,337.25
AS14.06,2014-04-24 11:43:00.203,12.056
AS14.06,2014-04-24 13:58:24.209,41.428
AS14.06,2014-04-24 14:01:35.163,16.131
AS14.06,2014-04-24 14:09:30.051,92.01
AS14.06,2014-04-24 14:12:07.976,102.533
AS14.06,2014-04-24 14:17:09.052,1.003
AS14.06,2014-04-24 14:29:40.963,69.491
AS14.06,2014-04-24 15:24:11.585,8.066
AS14.06,2014-04-24 18:22:34.821,56.738
AS14.06,2014-04-24 20:59:48.858,17.219
AS14.06,2014-04-25 10:16:06.753,3.01
AS14.06,2014-04-25 10:16:14.801,861.26
AS14.06,2014-04-25 11:50:55.174,22.243
AS14.06,2014-04-25 11:58:23.358,4.011
AS14.06,2014-04-25 16:18:11.058,39.327
AS14.06,2014-04-25 16:19:19.848,42.681
AS14.06,2014-04-25 16:20:15.834,37.231
AS14.06,2014-04-25 16:21:07.239,3.018
AS14.06,2014-04-25 16:21:57.887,139.113
AS14.06,2014-04-25 16:24:27.253,100.228
AS14.06,2014-04-25 16:35:49.792,42.489
AS14.06,2014-04-25 17:27:57.943,90.629
AS14.06,2014-04-25 19:22:52.051,164.835
AS14.06,2014-04-25 20:16:36.936,88.08
AS14.06,2014-04-25 20:24:39.671,59.388
AS14.06,2014-04-25 20:30:51.694,16.432
AS14.06,2014-04-25 20:39:23.828,37.313
AS14.06,2014-04-25 20:40:04.160,38.93
AS14.06,2014-04-25 20:40:45.107,24.63
AS14.06,2014-04-25 20:45:03.311,51.849
AS14.06,2014-04-25 20:46:07.382,30.358
AS14.06,2014-04-25 20:54:54.441,100.841
AS14.06,2014-04-25 21:41:53.852,72.033
AS14.06,2014-04-25 21:45:21.236,53.798
AS14.06,2014-04-25 21:56:14.628,13.131
AS14.06,2014-04-25 23:15:09.914,479.392
AS14.06,2014-04-25 23:23:11.477,587.292
AS14.06,2014-04-26 15:25:48.908,143.612
AS14.06,2014-04-26 15:28:12.523,11.048
AS14.06,2014-04-26 15:37:44.946,46.416
AS14.06,2014-04-26 22:15:22.177,110.35
AS14.06,2014-04-26 22:21:46.045,2.144
AS14.06,2014-04-26 22:22:33.038,332.598
AS14.06,2014-04-26 22:49:09.414,8.676
AS14.06,2014-04-26 23:08:58.992,2.012
AS14.06,2014-04-26 23:10:11.053,7.085
AS14.06,2014-04-26 23:57:41.476,12.038
AS14.06,2014-04-26 23:57:57.599,36.45
AS14.06,2014-04-27 00:02:18.124,20.528
AS14.06,2014-04-27 00:03:45.973,1.43
AS14.06,2014-04-27 00:03:53.003,2.043
AS14.06,2014-04-27 00:28:38.359,95.304
AS14.06,2014-04-27 17:48:47.865,63.941
AS14.06,2014-04-27 18:00:45.901,1.204
AS14.06,2014-04-27 18:14:49.657,3.064
AS14.06,2014-04-27 21:54:45.937,90.793
AS14.06,2014-04-27 21:56:18.753,179.014
AS14.06,2014-04-27 21:59:21.829,27.348
AS14.06,2014-04-27 22:50:38.994,2.026
AS14.06,2014-04-27 22:55:14.497,24.362
AS14.06,2014-04-27 23:09:51.625,197.291
AS14.06,2014-04-28 06:19:05.986,216.673
AS14.06,2014-04-28 12:53:07.948,14.063
AS14.06,2014-04-28 12:54:40.119,77.949
AS14.06,2014-04-28 13:00:44.088,110.354
AS14.06,2014-04-28 13:34:10.490,20.585
AS14.06,2014-04-28 13:34:39.086,65.961
AS14.06,2014-04-28 15:00:57.398,94.341
AS14.06,2014-04-28 16:12:36.960,32.229
AS14.06,2014-04-28 16:13:10.194,112.776
AS14.06,2014-04-28 16:15:46.875,6.02
AS14.06,2014-04-28 16:18:32.369,19.19
AS14.06,2014-04-28 16:18:53.579,84.354
AS14.06,2014-04-28 16:26:05.736,14.049
AS14.06,2014-04-28 16:29:29.479,6.052
AS14.06,2014-04-28 16:31:13.750,25.13
AS14.06,2014-04-28 16:31:50.147,1.006
AS14.06,2014-04-28 16:33:04.013,15.196
AS14.06,2014-04-28 16:52:33.418,61.104
AS14.06,2014-04-28 18:23:03.351,354.068
AS14.06,2014-04-28 18:30:36.168,1.001
AS14.06,2014-04-28 18:59:09.069,40.131
AS14.06,2014-04-28 19:25:21.660,2.009
AS14.06,2014-04-28 19:30:36.823,7.502
AS14.06,2014-04-28 19:32:13.474,13.318
AS14.06,2014-04-28 19:37:38.999,0.983
AS14.06,2014-04-28 19:48:24.069,1.005
AS14.06,2014-04-28 23:11:35.947,12.211
AS14.06,2014-04-28 23:12:58.042,16.119
AS14.06,2014-04-28 23:14:11.081,96.111
AS14.06,2014-04-28 23:42:13.882,34.288
AS14.06,2014-04-28 23:43:59.053,9.043
AS14.06,2014-04-28 23:59:22.484,9.036
AS14.06,2014-04-29 00:02:18.904,915.015
AS14.06,2014-04-29 07:47:45.053,218.878
AS14.06,2014-04-29 07:51:26.007,76.259
AS14.06,2014-04-29 09:12:41.788,3.011
AS14.06,2014-04-29 10:23:19.960,22.127
AS14.06,2014-04-29 11:09:58.552,152.803
AS14.06,2014-04-29 12:29:18.552,13.14
AS14.06,2014-04-29 13:10:20.312,221.863
AS14.06,2014-04-29 13:14:04.190,1.009
AS14.06,2014-04-29 13:21:40.206,29.229
AS14.06,2014-04-29 14:38:35.983,4.012
AS14.06,2014-04-29 15:18:20.000,20.163
AS14.06,2014-04-29 15:19:55.403,13.196
AS14.06,2014-04-29 15:21:27.957,8.107
AS14.06,2014-04-29 15:23:06.299,2.005
AS14.06,2014-04-29 15:23:49.720,1.013
AS14.06,2014-04-29 15:23:52.743,6.052
AS14.06,2014-04-29 15:27:49.107,3.039
AS14.06,2014-04-29 15:45:16.207,27.147
AS14.06,2014-04-29 16:17:34.884,14.051
AS14.06,2014-04-29 16:56:52.607,15.075
AS14.06,2014-04-29 17:02:17.575,3.041
AS14.06,2014-04-29 17:04:58.700,34.218
AS14.06,2014-04-29 17:07:23.595,3.014
AS14.06,2014-04-29 17:07:27.621,34.67
AS14.06,2014-04-29 17:08:04.315,42.381
AS14.06,2014-04-29 17:54:51.904,27.169
AS14.06,2014-04-29 17:55:21.144,26.437
AS14.06,2014-04-29 20:18:42.255,4.064
AS14.06,2014-04-29 21:57:10.757,230.539
AS14.06,2014-04-29 23:06:36.517,105.407
AS14.06,2014-04-29 23:10:46.440,575.201
AS14.06,2014-04-29 23:33:49.072,51.326
AS14.06,2014-04-29 23:52:37.936,8.034
AS14.06,2014-04-29 23:52:47.980,3.183
AS14.06,2014-04-29 23:52:57.302,1528.198
AS14.06,2014-04-30 07:41:51.367,257.34
AS14.06,2014-04-30 09:49:31.812,24.176
AS14.06,2014-04-30 09:51:02.299,46.636
AS14.06,2014-04-30 13:02:33.803,57.581
AS14.06,2014-04-30 13:03:33.424,85.318
AS14.06,2014-04-30 13:06:21.099,4.026
AS14.06,2014-04-30 14:12:33.108,144.762
AS14.06,2014-04-30 14:18:44.987,7.098
AS14.06,2014-04-30 14:18:53.094,91.457
AS14.06,2014-04-30 14:26:10.015,184.709
AS14.06,2014-04-30 14:29:52.992,8.138
AS14.06,2014-04-30 14:30:04.141,17.206
AS14.06,2014-04-30 14:51:20.250,21.456
AS14.06,2014-04-30 14:52:22.726,250.333
AS14.06,2014-04-30 15:13:01.622,12.049
AS14.06,2014-04-30 15:43:18.345,22.148
AS14.06,2014-04-30 15:44:13.111,10.072
AS14.06,2014-04-30 15:45:01.377,43.307
AS14.06,2014-04-30 16:31:47.385,118.338
AS14.06,2014-04-30 16:34:31.418,7.033
AS14.06,2014-04-30 17:59:29.627,10.035
AS14.06,2014-04-30 22:30:32.072,43.185
AS14.06,2014-04-30 22:31:18.275,44.24
AS14.06,2014-04-30 23:17:03.407,94.386
AS14.06,2014-05-01 00:14:16.532,546.959
AS14.06,2014-05-01 00:24:11.763,139.544
AS14.06,2014-05-01 00:26:43.352,36.095
AS14.06,2014-05-01 10:35:05.301,45.178
AS14.06,2014-05-01 12:10:44.671,291.404
AS14.06,2014-05-01 12:16:41.270,13.032
AS14.06,2014-05-01 12:28:39.167,53.573
AS14.06,2014-05-01 12:29:32.747,11.12
AS14.06,2014-05-01 18:34:18.174,38.171
AS14.06,2014-05-01 18:34:58.490,31.512
AS14.06,2014-05-02 00:41:40.012,353.198
AS14.06,2014-05-02 01:17:07.447,1215.031
AS14.06,2014-05-02 11:16:43.328,15.122
AS14.06,2014-05-02 11:17:10.625,104.496
AS14.06,2014-05-02 11:19:19.607,80.969
AS14.06,2014-05-02 11:20:56.714,290.619
AS14.06,2014-05-02 11:27:42.608,37.38
AS14.06,2014-05-02 11:42:22.818,111.481
AS14.06,2014-05-02 12:54:39.538,108.898
AS14.06,2014-05-02 12:56:29.450,14.171
AS14.06,2014-05-02 12:57:28.479,80.962
AS14.06,2014-05-02 15:07:43.789,90.998
AS14.06,2014-05-02 15:23:58.105,29.346
AS14.06,2014-05-02 17:23:19.693,13.169
AS14.06,2014-05-02 19:24:15.940,43.607
AS14.06,2014-05-02 19:26:39.989,4.03
AS14.06,2014-05-02 21:17:53.505,97.565
AS14.06,2014-05-03 00:07:47.164,42.54
AS14.06,2014-05-03 00:08:48.076,51.59
AS14.06,2014-05-03 00:10:27.490,51.822
AS14.06,2014-05-03 00:11:21.338,100.977
AS14.06,2014-05-03 00:48:15.890,12.32
AS14.06,2014-05-03 01:11:44.894,5.128
AS14.06,2014-05-03 01:14:14.983,3.018
AS14.06,2014-05-03 01:14:28.104,136.552
AS14.06,2014-05-03 10:12:29.147,61.514
AS14.06,2014-05-03 20:27:16.717,29.126
AS14.06,2014-05-04 10:59:10.926,99.167
AS14.06,2014-05-04 11:23:41.433,283.875
AS14.06,2014-05-04 12:31:24.769,80.812
AS14.06,2014-05-04 12:51:22.989,27.275
AS14.06,2014-05-04 12:53:51.421,13.314
AS14.06,2014-05-04 12:58:42.039,104.415
AS14.06,2014-05-04 13:05:53.015,418.627
AS14.06,2014-05-04 19:39:30.352,32.201
AS14.06,2014-05-04 20:41:33.361,245.289
AS14.06,2014-05-04 20:50:24.868,103.547
AS14.06,2014-05-04 22:34:16.513,22.254
AS14.06,2014-05-05 09:37:27.007,55.523
AS14.06,2014-05-05 09:38:58.803,440.719
AS14.06,2014-05-05 09:47:12.551,343.515
AS14.06,2014-05-05 09:53:32.625,4.013
AS14.06,2014-05-05 12:03:46.351,177.751
AS14.06,2014-05-05 12:19:40.065,68.163
AS14.06,2014-05-05 12:26:34.744,7.037
AS14.06,2014-05-05 12:37:08.030,120.081
AS14.06,2014-05-05 12:45:09.032,3.012
AS14.06,2014-05-05 12:47:44.576,218.714
AS14.06,2014-05-05 18:12:57.753,41.89
AS14.06,2014-05-05 18:22:37.858,2.009
AS14.06,2014-05-05 21:12:40.914,189.712
AS14.06,2014-05-05 21:16:09.108,37.209
AS14.06,2014-05-05 21:17:21.681,22.586
AS14.06,2014-05-05 21:18:14.328,49.267
AS14.06,2014-05-05 21:19:05.617,54.634
AS14.06,2014-05-05 21:33:37.688,79.965
AS14.06,2014-05-05 22:08:46.762,40.65
AS14.06,2014-05-05 22:09:45.533,44.196
AS14.06,2014-05-05 22:56:33.720,2.006
AS14.06,2014-05-06 06:38:42.493,5.048
AS14.06,2014-05-06 07:20:08.263,12.032
AS14.06,2014-05-06 07:27:13.526,373.184
AS14.06,2014-05-06 07:33:53.313,75.431
AS14.06,2014-05-06 09:06:13.789,41.653
AS14.06,2014-05-06 09:08:26.907,71.373
AS14.06,2014-05-06 09:09:39.309,17.166
AS14.06,2014-05-06 09:10:04.532,205.918
AS14.06,2014-05-06 09:45:20.444,24.306
AS14.06,2014-05-06 09:45:52.858,8.037
AS14.06,2014-05-06 10:32:28.308,446.06
AS14.06,2014-05-06 11:04:35.990,46.731
AS14.06,2014-05-06 13:16:18.151,31.778
AS14.06,2014-05-06 13:16:53.006,133.006
AS14.06,2014-05-06 13:19:08.026,101.9
AS14.06,2014-05-06 14:53:23.552,88.651
AS14.06,2014-05-06 14:58:15.436,204.659
AS14.06,2014-05-06 15:02:59.404,1.003
AS14.06,2014-05-06 15:04:07.533,81.04
AS14.06,2014-05-06 15:41:45.740,71.917
AS14.06,2014-05-06 15:44:11.013,2.012
AS14.06,2014-05-06 16:25:47.096,40.241
AS14.06,2014-05-06 17:03:32.693,9.118
AS14.06,2014-05-06 17:03:44.838,123.227
AS14.06,2014-05-06 18:34:33.178,7.042
AS14.06,2014-05-06 18:38:11.759,1.003
AS14.06,2014-05-06 19:28:11.539,15.146
AS14.06,2014-05-06 21:32:20.964,6.038
AS14.06,2014-05-06 21:33:58.138,9.053
AS14.06,2014-05-06 21:35:28.457,1.009
AS14.06,2014-05-06 21:35:32.483,196.862
AS14.06,2014-05-06 21:39:18.049,32.144
AS14.06,2014-05-06 21:39:52.210,29.343
AS14.06,2014-05-06 21:40:23.573,18.065
AS14.06,2014-05-06 21:40:43.661,10.045
AS14.06,2014-05-06 21:41:26.568,51.324
AS14.06,2014-05-06 22:19:59.913,58.555
AS14.06,2014-05-06 22:29:13.563,20.639
AS14.06,2014-05-06 22:29:49.812,208.758
AS14.06,2014-05-06 23:13:11.621,59.007
AS14.06,2014-05-06 23:41:21.279,45.72
AS14.06,2014-05-06 23:44:30.130,78.385
AS14.06,2014-05-06 23:50:34.163,4.013
AS14.06,2014-05-06 23:51:02.582,58.331
AS14.06,2014-05-07 00:01:41.052,80.276
AS14.06,2014-05-07 08:49:00.332,11.2
AS14.06,2014-05-07 08:50:23.523,60.96
AS14.06,2014-05-07 08:51:26.549,41.74
AS14.06,2014-05-07 08:58:53.923,114.529
AS14.06,2014-05-07 09:04:11.043,12.076
AS14.06,2014-05-07 09:04:25.130,112.8
AS14.06,2014-05-07 09:39:02.941,4.024
AS14.06,2014-05-07 10:45:50.756,32.478
AS14.06,2014-05-07 10:47:55.493,36.245
AS14.06,2014-05-07 10:58:20.197,49.726
AS14.06,2014-05-07 10:59:11.953,13.237
AS14.06,2014-05-07 11:27:25.380,116.524
AS14.06,2014-05-07 11:46:51.615,33.292
AS14.06,2014-05-07 13:42:37.762,34.181
AS14.06,2014-05-07 13:56:37.513,41.155
AS14.06,2014-05-07 15:40:30.418,1.003
AS14.06,2014-05-07 16:06:35.155,4.061
AS14.06,2014-05-07 16:06:48.273,2.039
AS14.06,2014-05-07 17:47:57.928,22.133
AS14.06,2014-05-07 17:49:23.313,5.013
AS14.06,2014-05-07 18:40:39.891,36.341
AS14.06,2014-05-07 18:42:59.273,10.09
AS14.06,2014-05-07 18:50:33.825,10.054
AS14.06,2014-05-07 19:17:49.707,24.159
AS14.06,2014-05-07 19:39:29.233,213.488
AS14.06,2014-05-07 19:43:06.138,314.224
AS14.06,2014-05-07 21:17:21.742,7.108
AS14.06,2014-05-07 21:19:03.788,1.002
AS14.06,2014-05-07 21:20:10.582,2.006
AS14.06,2014-05-07 23:13:50.838,11.046
AS14.06,2014-05-07 23:30:50.486,703.506
AS14.06,2014-05-08 07:32:56.655,63.596
AS14.07,2014-03-18 23:44:53.480,51.266
AS14.07,2014-03-18 23:49:56.134,169.72
AS14.07,2014-03-19 11:01:11.677,247.214
AS14.07,2014-03-19 15:03:29.566,216.517
AS14.07,2014-03-19 23:05:03.049,2.015
AS14.07,2014-03-19 23:05:05.068,166.784
AS14.07,2014-03-19 23:08:22.246,81.277
AS14.07,2014-03-19 23:52:30.676,227.853
AS14.07,2014-03-20 15:59:40.323,59.339
AS14.07,2014-03-20 18:55:13.497,199.149
AS14.07,2014-03-20 18:59:36.023,3.47
AS14.07,2014-03-20 19:20:15.811,46.724
AS14.07,2014-03-20 19:23:41.029,10.036
AS14.07,2014-03-20 21:16:50.490,1.007
AS14.07,2014-03-20 21:16:51.536,75.737
AS14.07,2014-03-20 21:31:42.407,5.105
AS14.07,2014-03-20 21:45:11.042,167.907
AS14.07,2014-03-20 22:05:10.403,34.131
AS14.07,2014-03-20 22:06:01.667,22.076
AS14.07,2014-03-20 22:07:34.990,7.074
AS14.07,2014-03-20 22:19:52.566,61.302
AS14.07,2014-03-20 22:27:42.826,8.039
AS14.07,2014-03-20 22:32:56.917,28.107
AS14.07,2014-03-20 22:35:27.459,221.9
AS14.07,2014-03-20 23:18:42.286,134.811
AS14.07,2014-03-21 08:31:17.128,2.007
AS14.07,2014-03-21 08:31:19.279,63.287
AS14.07,2014-03-21 08:32:35.632,346.119
AS14.07,2014-03-21 09:36:32.095,2.009
AS14.07,2014-03-21 09:36:34.147,166.001
AS14.07,2014-03-21 09:41:28.581,5.032
AS14.07,2014-03-21 09:41:47.095,11.182
AS14.07,2014-03-21 09:44:41.585,71.713
AS14.07,2014-03-21 09:46:39.026,230.636
AS14.07,2014-03-21 09:52:29.668,135.71
AS14.07,2014-03-21 09:58:11.528,64.25
AS14.07,2014-03-21 09:59:52.270,5.044
AS14.07,2014-03-21 10:00:41.937,82.325
AS14.07,2014-03-21 10:02:36.306,1.082
AS14.07,2014-03-21 11:29:30.944,10.601
AS14.07,2014-03-21 11:45:31.161,25.518
AS14.07,2014-03-21 15:53:10.147,102.59
AS14.07,2014-03-21 23:44:01.105,60.263
AS14.07,2014-03-21 23:49:38.354,363.667
AS14.07,2014-03-21 23:55:57.089,110.56
AS14.07,2014-03-22 00:03:47.953,58.291
AS14.07,2014-03-22 13:24:13.460,59.658
AS14.07,2014-03-22 13:25:13.895,9.034
AS14.07,2014-03-22 15:25:55.032,91.397
AS14.07,2014-03-22 18:07:45.869,162.772
AS14.07,2014-03-22 20:47:42.186,60.307
AS14.07,2014-03-22 20:49:38.336,193.649
AS14.07,2014-03-22 22:34:52.642,63.269
AS14.07,2014-03-22 23:00:27.075,391.414
AS14.07,2014-03-22 23:25:39.858,53.243
AS14.07,2014-03-22 23:26:35.119,142.549
AS14.07,2014-03-23 08:55:18.329,79.75
AS14.07,2014-03-23 09:18:06.168,81.375
AS14.07,2014-03-23 11:42:53.854,94.471
AS14.07,2014-03-23 11:48:04.029,2.005
AS14.07,2014-03-23 11:48:06.038,25.107
AS14.07,2014-03-23 14:27:50.005,1.004
AS14.07,2014-03-23 14:27:51.012,147.96
AS14.07,2014-03-23 14:39:25.940,1.005
AS14.07,2014-03-23 14:39:26.950,75.238
AS14.07,2014-03-23 20:45:59.263,2.007
AS14.07,2014-03-23 20:46:01.275,53.289
AS14.07,2014-03-23 21:31:08.575,59.322
AS14.07,2014-03-23 22:09:55.980,59.297
AS14.07,2014-03-23 23:10:51.036,21.396
AS14.07,2014-03-23 23:58:16.448,63.309
AS14.07,2014-03-24 00:09:09.381,22.112
AS14.07,2014-03-24 08:27:09.654,364.966
AS14.07,2014-03-24 08:52:02.608,6.019
AS14.07,2014-03-24 10:56:54.776,22.196
AS14.07,2014-03-24 12:56:53.407,118.502
AS14.07,2014-03-25 03:12:45.015,362.18
AS14.07,2014-03-25 08:51:01.359,150.939
AS14.07,2014-03-25 10:51:36.553,437.829
AS14.07,2014-03-25 13:18:50.440,68.745
AS14.07,2014-03-25 16:27:31.727,65.684
AS14.07,2014-03-25 16:28:46.931,0.965
AS14.07,2014-03-25 20:52:12.529,104.923
AS14.07,2014-03-25 22:41:35.032,304.186
AS14.07,2014-03-26 10:18:38.796,68.392
AS14.07,2014-03-26 12:28:50.036,152.809
AS14.07,2014-03-26 13:13:07.858,88.533
AS14.07,2014-03-26 16:06:30.971,76.742
AS14.07,2014-03-26 16:10:28.914,10.151
AS14.07,2014-03-26 16:16:56.900,88.325
AS14.07,2014-03-26 16:22:00.996,42.186
AS14.07,2014-03-26 22:06:27.407,143.757
AS14.07,2014-03-27 00:18:12.767,1267.432
AS14.07,2014-03-27 00:39:37.388,124.636
AS14.07,2014-03-27 00:41:45.036,147.684
AS14.07,2014-03-27 08:46:55.088,108.43
AS14.07,2014-03-27 09:30:36.624,66.3
AS14.07,2014-03-27 10:25:24.890,60.032
AS14.07,2014-03-27 10:27:47.872,5.06
AS14.07,2014-03-27 10:34:48.872,5.033
AS14.07,2014-03-27 10:54:20.459,4.03
AS14.07,2014-03-27 14:10:07.584,16.147
AS14.07,2014-03-27 14:10:40.533,273.397
AS14.07,2014-03-27 14:15:17.963,76.514
AS14.07,2014-03-27 17:55:37.730,59.85
AS14.07,2014-03-27 17:56:38.635,2.013
AS14.07,2014-03-27 22:03:38.092,35.135
AS14.07,2014-03-28 08:34:54.940,880.978
AS14.07,2014-03-28 12:18:47.624,156.792
AS14.07,2014-03-28 14:00:42.545,13.911
AS14.07,2014-03-28 14:01:52.858,45.306
AS14.07,2014-03-28 14:05:52.230,3.167
AS14.07,2014-03-28 15:08:33.109,9.135
AS14.07,2014-03-28 15:46:33.105,40.257
AS14.07,2014-03-28 20:45:15.507,62.439
AS14.07,2014-03-28 21:23:14.665,1.008
AS14.07,2014-03-28 21:23:15.677,165.658
AS14.07,2014-03-28 22:25:11.269,402.987
AS14.07,2014-03-28 22:59:59.523,136.587
AS14.07,2014-03-29 11:01:36.002,112.543
AS14.07,2014-03-29 11:03:47.461,5.026
AS14.07,2014-03-29 11:03:52.490,137.971
AS14.07,2014-03-29 15:29:19.190,98.427
AS14.07,2014-03-29 17:11:42.292,44.265
AS14.07,2014-03-29 18:24:08.815,102.396
AS14.07,2014-03-29 19:41:14.953,1.002
AS14.07,2014-03-29 19:41:16.092,68.082
AS14.07,2014-03-29 19:43:51.835,6.038
AS14.07,2014-03-29 19:54:47.721,48.581
AS14.07,2014-03-29 20:10:36.388,20.086
AS14.07,2014-03-29 21:54:33.920,62.345
AS14.07,2014-03-29 22:41:58.503,296.107
AS14.07,2014-03-29 22:47:36.763,281.829
AS14.07,2014-03-29 22:52:27.437,2.009
AS14.07,2014-03-29 22:56:12.476,60.499
AS14.07,2014-03-29 22:57:32.506,4.018
AS14.07,2014-03-29 23:25:28.296,128.871
AS14.07,2014-03-30 09:01:00.632,38.726
AS14.07,2014-03-30 09:11:23.101,256.98
AS14.07,2014-03-30 12:46:52.891,240.562
AS14.07,2014-03-30 12:51:07.519,116.471
AS14.07,2014-03-30 12:53:10.096,92.358
AS14.07,2014-03-30 13:28:48.391,70.564
AS14.07,2014-03-30 13:36:44.799,26.152
AS14.07,2014-03-30 13:44:34.506,163.698
AS14.07,2014-03-30 13:49:35.766,4.012
AS14.07,2014-03-30 13:56:38.405,7.031
AS14.07,2014-03-30 14:12:16.131,244.326
AS14.07,2014-03-31 00:17:27.351,44.265
AS14.07,2014-03-31 01:04:56.013,117.337
AS14.07,2014-03-31 01:06:56.015,95.804
AS14.07,2014-03-31 01:10:59.282,6.021
AS14.07,2014-03-31 01:11:26.426,103.465
AS14.07,2014-03-31 01:22:39.398,1300.139
AS14.07,2014-03-31 08:41:01.315,225.954
AS14.07,2014-03-31 21:23:49.351,80.476
AS14.07,2014-03-31 21:38:03.888,109.859
AS14.07,2014-03-31 21:46:16.117,223.3
AS14.07,2014-03-31 21:57:33.079,8.023
AS14.07,2014-04-01 00:17:05.832,77.356
AS14.07,2014-04-01 08:00:53.410,174.693
AS14.07,2014-04-01 08:51:34.414,447.8
AS14.07,2014-04-01 12:56:35.575,55.452
AS14.07,2014-04-01 13:01:21.318,2.959
AS14.07,2014-04-01 13:04:01.752,47.438
AS14.07,2014-04-01 17:09:13.233,2.011
AS14.07,2014-04-01 17:09:15.321,42.173
AS14.07,2014-04-01 22:17:11.806,85.426
AS14.07,2014-04-01 23:35:49.210,128.687
AS14.07,2014-04-02 09:27:24.878,59.428
AS14.07,2014-04-02 09:33:49.921,4.346
AS14.07,2014-04-02 09:33:55.933,5.024
AS14.07,2014-04-02 09:34:15.880,5.011
AS14.07,2014-04-02 21:24:02.924,186.957
AS14.07,2014-04-02 22:49:16.354,587.294
AS14.07,2014-04-02 23:08:08.637,10.064
AS14.07,2014-04-02 23:32:04.733,66.463
AS14.07,2014-04-02 23:59:11.345,22.116
AS14.07,2014-04-03 00:34:45.885,36.443
AS14.07,2014-04-03 09:56:25.017,129.628
AS14.07,2014-04-03 11:28:37.535,5.018
AS14.07,2014-04-03 14:10:09.927,59.8
AS14.07,2014-04-03 14:11:29.339,73.352
AS14.07,2014-04-03 22:08:40.565,49.209
AS14.07,2014-04-03 22:10:44.467,205.494
AS14.07,2014-04-03 22:28:28.141,148.665
AS14.07,2014-04-04 07:58:42.743,118.689
AS14.07,2014-04-04 16:32:25.028,34.185
AS14.07,2014-04-04 22:06:26.049,123.767
AS14.07,2014-04-04 22:23:08.755,18.108
AS14.07,2014-04-04 22:34:28.486,21.155
AS14.07,2014-04-04 23:04:31.230,656.825
AS14.07,2014-04-04 23:18:25.000,19.119
AS14.07,2014-04-04 23:38:31.589,320.798
AS14.07,2014-04-05 08:19:22.802,124.646
AS14.07,2014-04-05 08:34:04.283,647.277
AS14.07,2014-04-05 09:44:37.832,2.007
AS14.07,2014-04-05 09:44:39.872,83.281
AS14.07,2014-04-05 09:49:52.785,25.191
AS14.07,2014-04-05 10:01:06.076,47.143
AS14.07,2014-04-05 10:05:19.444,63.358
AS14.07,2014-04-05 10:07:51.088,87.459
AS14.07,2014-04-05 10:15:34.388,74.317
AS14.07,2014-04-05 17:08:10.898,28.146
AS14.07,2014-04-05 20:20:10.997,2.011
AS14.07,2014-04-05 22:16:12.907,54.345
AS14.07,2014-04-06 00:47:57.506,19.86
AS14.07,2014-04-06 01:17:00.888,419.867
AS14.07,2014-04-06 01:24:05.789,4.049
AS14.07,2014-04-06 01:26:16.582,21.11
AS14.07,2014-04-06 01:27:09.798,270.918
AS14.07,2014-04-06 01:37:57.447,4.034
AS14.07,2014-04-06 01:39:02.759,99.349
AS14.07,2014-04-06 01:41:39.358,333.789
AS14.07,2014-04-06 08:31:25.698,53.324
AS14.07,2014-04-06 17:21:28.730,231.548
AS14.07,2014-04-06 17:26:27.848,5.03
AS14.07,2014-04-06 17:30:27.963,116.361
AS14.07,2014-04-06 17:33:43.848,3.01
AS14.07,2014-04-06 19:26:05.819,14.047
AS14.07,2014-04-07 00:13:32.339,111.426
AS14.07,2014-04-07 00:18:39.480,346.23
AS14.07,2014-04-07 00:35:08.750,461.01
AS14.07,2014-04-07 00:53:51.558,74.357
AS14.07,2014-04-07 01:27:05.999,682.059
AS14.07,2014-04-07 01:40:25.996,617.6
AS14.07,2014-04-07 13:38:45.779,71.447
AS14.07,2014-04-07 14:31:14.259,79.299
AS14.07,2014-04-07 14:57:47.084,2.567
AS14.07,2014-04-07 15:04:38.214,22.176
AS14.07,2014-04-07 17:18:41.826,40.205
AS14.07,2014-04-07 21:52:48.176,276.291
AS14.07,2014-04-07 22:35:40.371,108.49
AS14.07,2014-04-07 23:43:18.101,1108.484
AS14.07,2014-04-08 12:20:49.121,183.911
AS14.07,2014-04-08 20:28:46.471,1.004
AS14.07,2014-04-08 20:28:47.480,36.163
AS14.07,2014-04-08 21:51:02.966,79.563
AS14.07,2014-04-08 22:11:23.753,51.257
AS14.07,2014-04-08 23:08:33.691,181.927
AS14.07,2014-04-09 08:04:53.677,117.455
AS14.07,2014-04-09 13:20:51.964,126.615
AS14.07,2014-04-09 14:45:46.680,40.57
AS14.07,2014-04-09 15:11:22.309,4.781
AS14.07,2014-04-09 15:14:16.585,4.027
AS14.07,2014-04-09 15:26:33.848,2.013
AS14.07,2014-04-09 15:26:35.865,11.195
AS14.07,2014-04-09 15:27:50.348,5.064
AS14.07,2014-04-09 15:52:24.171,58.034
AS14.07,2014-04-09 15:54:54.907,3.031
AS14.07,2014-04-09 16:33:09.749,57.186
AS14.07,2014-04-09 16:35:21.072,4.915
AS14.07,2014-04-09 18:22:27.194,44.209
